session_id,target
1,0.0003725430402911515
2,1.3949320265716357e-05
3,0.0006176291672384802
4,3.232336492858217e-06
5,0.002184945443010592
6,0.00028203414802867527
7,0.00020285337860853148
8,0.004494355442259993
9,6.4989182073431595e-06
10,0.005485642950232087
11,0.008756170084985656
12,7.68167286035696e-06
13,5.925866471279825e-05
14,0.0078013202863086994
15,0.001963910156520011
16,0.00022787619516013023
17,0.030147322627520647
18,4.032615108611097e-06
19,0.006931923463692899
20,1.105019135453732e-05
21,0.10539267350284963
22,3.825294567563603e-06
23,6.312888799145081e-05
24,0.00023932019938544306
25,0.01824170316665632
26,0.0060839893288892975
27,4.588409727426906e-05
28,0.00038803562212431556
29,0.004231325412436635
30,0.06670802169813063
31,0.10414450480649791
32,0.18352811545764594
33,8.286357241275929e-05
34,0.00015792533429130414
35,0.001396552725651821
36,1.3146660639703435e-05
37,4.6823823334583994e-06
38,3.378003873379009e-05
39,0.015833741955769354
40,9.780423094236357e-06
41,0.01325624194327183
42,9.999903766556235e-05
43,0.0051292507995796205
44,7.066192636973785e-06
45,0.45711699129005795
46,0.026657614882588204
47,0.00294297797244494
48,4.33987576504865e-05
49,0.001515906523605479
50,0.0007753276158329201
51,9.382203544579985e-06
52,0.0005076706814701437
53,0.03363546052968504
54,0.0007390432295974685
55,0.07616071753940953
56,0.0006330905338957101
57,7.411231396422814e-06
58,1.6656052643547453e-06
59,9.179665391561476e-05
60,3.9357295039520885e-07
61,0.0009097613653081235
62,5.428963703552098e-05
63,4.470225504161136e-05
64,0.03167937570560595
65,0.0008725154262554788
66,7.97052373308352e-06
67,0.002624003433500665
68,0.022962323317488726
69,0.0013554350496699005
70,2.512547337436363e-05
71,0.06312745136966448
72,0.0027677685772519614
73,0.006094219433052486
74,0.0003103401366654885
75,3.1908627682755375e-05
76,0.0014722746190702991
77,0.0029429305339669543
78,0.038095977214414954
79,1.7976620068766256e-05
80,1.319267346923686e-06
81,2.8239935381562118e-05
82,8.635924452180721e-06
83,1.4881605759872205e-05
84,0.944199541548772
85,0.00356901813691342
86,0.0005062812191154056
87,0.039081528530625936
88,4.9126889360028714e-05
89,0.00023872394557604177
90,0.2704332987175644
91,1.2796177225398342e-05
92,3.5276028589563394e-05
93,0.2746790271282478
94,0.0005183748711359603
95,0.0008175772351456299
96,1.8500571162153773e-05
97,0.07624209540235266
98,2.3066172191640753e-05
99,3.5641209520153377e-06
100,0.0094607321021798
101,4.309957590947839e-05
102,0.0022581578769473904
103,8.962199289888864e-05
104,0.009651922894786787
105,0.0022482199857155683
106,0.00047524179624619495
107,6.317822672336649e-05
108,0.01945249079300898
109,7.377604666322638e-06
110,2.0573209433326138e-05
111,0.0005680350511285163
112,0.00024537594568819473
113,0.0006356709737164502
114,2.34895359619039e-06
115,7.960869300630918e-06
116,6.050146272038096e-07
117,5.409342863771206e-05
118,0.0003297590397922708
119,9.289717800470211e-05
120,0.008172861054660944
121,6.971964354587531e-05
122,0.00019592522907163542
123,0.0015626998426732362
124,0.004726964034047203
125,0.053641888642665385
126,2.9974008083199704e-06
127,1.4261578791351043e-05
128,3.5684001776665735e-05
129,0.00015755863943890693
130,0.05496424268922217
131,9.241510797736398e-05
132,0.006337902443000698
133,0.024970375962296554
134,0.004033303211980061
135,7.69054240531556e-05
136,0.0082179102743916
137,0.0003711602646981059
138,0.002665365608651504
139,4.16804555218506e-05
140,3.6355866643101683e-05
141,1.1133988983470344e-05
142,0.00015520158274684535
143,0.0001474483017851855
144,0.0039121177515046525
145,3.86628522922195e-06
146,8.499974693762229e-05
147,5.8158858290511344e-05
148,0.07648136091052403
149,0.00011061505291033953
150,0.03963560560578665
151,8.779011504326259e-07
152,0.04070706314987737
153,1.9147022610980215e-05
154,0.0006139676265786245
155,0.0072296609049706
156,0.0001976356233740533
157,1.0690973975358541e-05
158,0.07354159351523316
159,7.539307058570495e-05
160,3.357983525126652e-05
161,0.07697196708710938
162,0.0007459637665122907
163,0.07223598932678599
164,0.0001286055508263952
165,3.107955768953458e-05
166,0.0007382305329345771
167,0.043227633353101806
168,0.00014519332576923947
169,6.620742439100979e-05
170,0.003333530965470754
171,5.465303071911644e-05
172,0.003323659071797775
173,0.007446125381790821
174,0.0006029955632566923
175,0.823217284807196
176,0.03964100109735341
177,0.010236381458305783
178,0.0055582084947134285
179,8.262413035916406e-05
180,0.0005234579702836919
181,0.00017495165633925832
182,0.00013807586371204046
183,1.3800945341390988e-05
184,2.590850398094808e-05
185,0.010893813711652357
186,0.021102527692983302
187,2.80133166201441e-05
188,1.8332897404201893e-05
189,0.0004887536606219384
190,0.04928352236068577
191,4.542172605526735e-05
192,1.2578485198560573e-05
193,0.055079294815375476
194,0.00017514493458516876
195,0.0001362451224437878
196,0.0008491595923108443
197,0.005409467321543108
198,0.025584299453148246
199,0.0016708008613703443
200,4.891952110358603e-05
201,0.0007974246737498432
202,0.025329038679190452
203,3.061164117171381e-05
204,0.0001653251337575865
205,0.00829781824024836
206,5.550659397972753e-06
207,0.005998290760038108
208,0.02244700277605265
209,0.0001493198677013534
210,0.01491825110027624
211,0.008347728676803376
212,0.02684488487657025
213,9.574708424605723e-06
214,0.013740756851368779
215,0.008515419668821638
216,0.0022885534092551073
217,0.061253220270052804
218,0.002653249602917125
219,0.010819084554605694
220,0.003071440707705897
221,5.000205224597421e-05
222,6.42162003274215e-06
223,0.141615583997288
224,0.0016990597972838326
225,0.14596670211541302
226,0.011644123596949399
227,0.17066690446143254
228,2.3180455815731752e-05
229,3.1596826756534876e-05
230,0.009521267940071807
231,2.0114883030784325e-05
232,0.0003528529317620773
233,0.00010793283077652331
234,0.024798830375058274
235,0.002043425081531113
236,0.00023528207234992362
237,0.00011564041470418521
238,0.00026694271757896337
239,0.020969098500803113
240,0.00011270871965550139
241,0.0013253827194033493
242,7.04967731334525e-05
243,1.8952317566738828e-06
244,0.00017752118222543915
245,0.001967476032895602
246,3.766916142180084e-05
247,0.2814187418230638
248,0.009001176623072909
249,5.410740290540079e-06
250,0.0012025421330855688
251,0.05405785884493046
252,1.5458567606965908e-05
253,3.57586493841259e-05
254,0.0002261929468801908
255,0.0011948392060897024
256,4.91732653486218e-07
257,0.0001018143861850662
258,0.053256095172581924
259,0.03547233803820417
260,5.784533076003861e-05
261,0.00011151306663813475
262,0.0035103299379842775
263,8.276705001261833e-05
264,0.003969658721831758
265,0.0024741040202466255
266,1.3180170890024739e-05
267,6.780431212633878e-05
268,0.001254295730204284
269,0.05142178256979801
270,0.0009041211970750934
271,5.377997727503528e-05
272,3.1784961148247755e-05
273,4.220348534752313e-05
274,0.02518140892466888
275,0.10920738461192858
276,0.0006896081262877543
277,7.714579637267701e-05
278,0.007473193550263333
279,1.5096663471443273e-05
280,0.0020548648747520256
281,0.0004459968098240214
282,0.00026916071316753095
283,0.0052354057453335885
284,0.0007640068739366543
285,2.105886967442559e-05
286,0.00011963320243961304
287,0.008147318320706344
288,3.977559356587519e-06
289,0.021283717549928714
290,8.029359284608848e-05
291,0.00017733988213733065
292,7.05412860208044e-05
293,0.0001235730302806533
294,0.00043096250046718794
295,0.0010301653141179471
296,2.9036118514152583e-06
297,2.4913025691305796e-05
298,0.0013713801025230137
299,1.4432246788609298e-05
300,0.00023268571356655578
301,1.265419107585669e-05
302,0.002135650012719677
303,0.010501766253808794
304,0.04815810049290202
305,0.011381289277677717
306,8.47838261002165e-06
307,0.017367774606481715
308,3.0982033990682985e-05
309,0.007941011084858006
310,0.00012828994053526994
311,0.0008367782854793552
312,0.0036975150311137632
313,0.005440418081584178
314,1.470913474019287e-05
315,0.018780832912804152
316,0.00013747184047943584
317,0.00030752359715279474
318,1.770059843316037e-05
319,0.0002714606962088094
320,0.00751772065423275
321,0.1380384210259686
322,0.00010511576911008976
323,3.479595369784726e-05
324,0.007417501883900072
325,0.01812991026090328
326,0.031101966710629796
327,0.0021446602737872304
328,0.05816396468246803
329,3.2151492875952106e-05
330,0.0002467770106714764
331,0.045991927433887865
332,0.0003565535704896051
333,0.8537052011627985
334,1.3094971355790902e-05
335,0.00022026419529182282
336,0.0002532284548908233
337,0.01289253167558776
338,0.005196191431568456
339,0.0001803487432656938
340,0.006798140043329043
341,9.894707997148549e-05
342,0.0022122728362088135
343,0.04927097363032013
344,0.014245386690509917
345,0.07785960509657161
346,8.802419166196738e-05
347,0.9666426644783523
348,1.0424558525383658e-05
349,0.0012888681037678024
350,0.059400556420973
351,0.00018887560637712003
352,0.0020594030499407772
353,0.02273878884370569
354,0.013016873383673057
355,0.11024074214690753
356,2.1845298284829733e-05
357,6.142558672867072e-05
358,2.0645952774305998e-05
359,0.0033106049355312974
360,0.010781090001093558
361,0.0023773860989990134
362,0.006691598574835804
363,5.872678054139402e-05
364,0.00014709964085433255
365,1.1789547671837658e-05
366,1.6642079831466745e-05
367,3.572597893379766e-05
368,0.0001707106814449729
369,0.0031791821129032
370,0.0009617153459209623
371,0.00042494946251515794
372,2.8442754765017836e-05
373,5.29045389895101e-05
374,0.0003421615689497198
375,3.0526497563179696e-05
376,0.0004704045603438406
377,0.012021798607430554
378,0.014305931511368278
379,1.2093180314381083e-05
380,0.001558373663593309
381,4.09726636386538e-05
382,0.04816430517746079
383,0.00026104503068411834
384,1.007226693920908e-05
385,0.08030506901535764
386,1.91291485491451e-05
387,0.010076916528339011
388,0.0018404274672071308
389,0.0003284748255802615
390,3.2461529964167395e-06
391,0.0034919887574550385
392,0.054361133524796504
393,4.597405854114164e-05
394,9.719283854211967e-06
395,0.0008015861643887262
396,0.002390993816445703
397,0.0001257756721256078
398,0.008032555012028897
399,2.5814966629978096e-06
400,0.00010491280939477333
401,9.095584930701531e-05
402,0.004845514570117503
403,0.002282821475380905
404,0.5226638881800092
405,0.03886199919622537
406,0.00033116813456987473
407,1.0799596654030969e-05
408,6.127310816149442e-05
409,0.03344899451013332
410,0.00011672360898967958
411,0.0007327006341154139
412,2.0962800430826797e-05
413,7.021615317340833e-05
414,1.5480064103727962e-05
415,0.00015790548101828528
416,0.00010030683686382701
417,0.08562858138675598
418,6.175555345876267e-05
419,5.143498765657408e-05
420,0.006680758052763303
421,0.012412931527958975
422,0.00042556537412823114
423,2.2606752933019033e-05
424,6.596216207793732e-06
425,3.0384288485364624e-05
426,0.7170103773476614
427,0.018122962223197994
428,7.912532006831972e-07
429,0.00029699740735482843
430,4.412440257265201e-05
431,2.331009584266066e-06
432,0.09698942086689329
433,0.0007520981160555964
434,0.006562006423228657
435,0.0002298538611685022
436,1.2895972595959002e-05
437,4.90830964650083e-05
438,0.0001901647849074183
439,7.336569979968931e-06
440,0.002325023003953319
441,0.0008549399922861779
442,6.250412214357823e-05
443,1.9697699466857943e-05
444,1.7007058409872904e-05
445,0.0003810026856474319
446,0.026964672027927603
447,0.001336628880584236
448,0.012958742636050017
449,1.156826883718089e-05
450,0.0004412012425072258
451,0.012781829390971253
452,0.0007824677234005227
453,0.0208320939366077
454,0.00324261214417489
455,9.791702602221744e-05
456,0.003103059126535083
457,7.74833649507949e-06
458,0.0012980937149919276
459,0.00022674656736103906
460,0.0011722845467960574
461,0.001576514076796112
462,5.498718556238394e-07
463,1.2151360734252145e-06
464,7.26929303217476e-05
465,0.00010927752578195445
466,0.0034038464304192158
467,0.10391734080274528
468,0.0004982669835779377
469,1.4011090590497044e-05
470,5.518150821983021e-05
471,0.0173653681323479
472,0.0004159204882852849
473,0.0024623485207832343
474,5.990297272382107e-06
475,0.127256225615337
476,0.00032251754236205357
477,0.0002812904796598231
478,0.0166464936725976
479,0.1705870476446812
480,0.029732584684821553
481,0.139070767585405
482,0.0002406405279560151
483,0.000689429352656653
484,0.03590688989965104
485,0.0005959034675336159
486,0.00021958345145627623
487,0.004260116602141898
488,0.002332202589367571
489,0.04921227878262488
490,0.0001046300333649882
491,0.06940130710697864
492,0.05462765934484618
493,0.0005131510388751651
494,0.0009953428295492812
495,0.0018621378925921487
496,0.1971526340427116
497,4.449137855994598e-05
498,0.004156067398669643
499,0.0007655994517962223
500,0.08170732886969323
501,0.000578946799909471
502,0.04807094796040619
503,0.024281447851201992
504,0.08849893370426619
505,0.0029738787407404452
506,6.941592958982596e-05
507,0.008922931348524794
508,0.00014417006651746525
509,6.799823965530557e-06
510,7.287188213052877e-05
511,0.0069932599127875755
512,0.00016832160606733017
513,2.6583469249691844e-05
514,0.0002092546400451852
515,0.002620604301683077
516,0.00015088809946202673
517,5.295805251805651e-05
518,0.00036972592215570743
519,0.0002412893656011961
520,0.00036316814577802434
521,0.16508405829539674
522,0.583077191407233
523,3.5477790930582644e-05
524,0.00037772143747771906
525,0.007478956248763651
526,3.4559787184712534e-05
527,0.00019601672847120404
528,0.00684862882604327
529,0.0003175120128632296
530,0.00036386571402162996
531,7.701216021683755e-05
532,0.004547216605969764
533,6.698727442950286e-06
534,0.7029053700672134
535,3.218270353199247e-06
536,0.04258214596500818
537,0.0002802914085749633
538,0.00028149217982222573
539,0.00020227175576014765
540,1.4021391120749398e-05
541,0.0002496405630527113
542,0.0003374856825483224
543,0.0013376123228052655
544,0.18961956147537556
545,0.02912922431846314
546,0.0001084645593730324
547,0.021408160028510436
548,1.1970766752146452e-05
549,0.006940619792691025
550,0.01991949145128503
551,0.0017990373932171202
552,0.005513136938838171
553,1.1909152641272553e-06
554,1.2947577409631459e-05
555,0.0007699732034496848
556,0.024517454216012174
557,0.006433828956239181
558,0.14623846122465092
559,0.014138658653160267
560,1.1820385181968747e-05
561,0.005407485509973858
562,0.020479607730160776
563,0.00021396168509121608
564,0.004667321774046695
565,0.0006577538891707471
566,0.002601593594691992
567,0.00029327634182545583
568,1.7214717698290516e-05
569,9.602763028155726e-05
570,0.00034261468483508457
571,2.828264359056071e-05
572,0.39032500894630534
573,4.1022227258625094e-05
574,5.562827502295863e-06
575,4.4566335594080174e-05
576,0.0011307878735273783
577,0.008258486157483513
578,3.002028071658518e-05
579,0.0008581723832747206
580,0.0001909487152876601
581,0.07661390883736696
582,0.015997060138423485
583,0.0011707805408193008
584,0.22112393228507526
585,0.0011347344873214264
586,8.959895677095033e-05
587,0.007395229076996027
588,0.0005221918771080353
589,0.007004926379508603
590,6.13336691976091e-05
591,0.0010365263178836331
592,4.038051504450984e-06
593,7.19121535293941e-06
594,2.819656186627658e-05
595,0.001595643642690512
596,0.020505040301689644
597,0.02516265147641431
598,0.0015996317398625042
599,0.0018789295214022117
600,0.005440566080229235
601,0.021829744158025924
602,0.13451314328430888
603,3.997174296390012e-05
604,0.0008567228550698347
605,0.0077109276521850284
606,0.0052362522897483905
607,0.02828260366500454
608,0.002924870974884932
609,0.05546339497458298
610,0.00011312608190743593
611,2.633305216318468e-06
612,0.5035407827741425
613,2.839617376455469e-05
614,0.0002816259075451594
615,0.04238495471121449
616,0.0010453559628061527
617,0.000651944254301865
618,1.9498140788182462e-05
619,3.2915938111947054e-06
620,0.0013443269614412045
621,0.0002218602319875609
622,0.4155568939457976
623,0.030017820634561255
624,2.1160808698378646e-05
625,0.26872185311410623
626,0.09092660098003676
627,1.153877873236498e-05
628,5.99307341737403e-06
629,0.11025918513718576
630,1.9602041226312996e-05
631,0.001403923110868954
632,0.012469009650294785
633,0.017883824342231864
634,0.008307787201976615
635,1.7570140501250086e-05
636,1.4165052495949566e-05
637,0.0004584058271094017
638,0.000920891722671352
639,0.00042976955852039664
640,0.0008322747564082301
641,0.0005328156605061618
642,0.001599749782961612
643,0.3536380127603175
644,0.002289981367478272
645,0.12249426881016318
646,4.197909105220896e-05
647,2.518432430965252e-05
648,4.735078022124409e-05
649,0.008972584074365974
650,1.1319469704670588e-05
651,5.881616535618796e-05
652,0.4812049780889075
653,0.008803828226986603
654,0.0002754806811060577
655,0.00024356211543551825
656,0.060000737718000234
657,0.027545434211916374
658,0.00010763127693486725
659,0.0006213828772635613
660,0.01159374983874132
661,0.012616969869237538
662,2.2347058172988976e-05
663,6.117572030223006e-05
664,0.0033606523678302866
665,2.5633949104326987e-05
666,4.85707767639589e-05
667,0.0003176418872912356
668,0.1923406263985108
669,1.7601651218749657e-05
670,1.3300177093695092e-05
671,0.002644612180605277
672,0.4883395090180547
673,0.5596705135898834
674,0.08330503748699182
675,0.02997544407799963
676,0.003226032474896859
677,3.7499748944159336e-05
678,0.050631872548456566
679,0.001465200547116505
680,0.11565974625923531
681,9.061886722518754e-06
682,4.734215629308005e-05
683,2.3479174245053397e-05
684,0.010680612751167148
685,0.00027417912259801463
