session_id,target
1,1.4144134335583416e-06
2,7.318035789746952e-07
3,9.47415583971657e-07
4,1.7766378511674953e-07
5,1.3937408777091295e-05
6,8.779139425689105e-07
7,1.6613960617149604e-07
8,0.00013918348416676796
9,2.809773542776412e-07
10,2.2100827461224995e-05
11,6.773322890947527e-05
12,5.297299781473606e-07
13,1.1967278113041942e-06
14,0.0015075406905748765
15,8.09691664981109e-05
16,4.797957017786378e-06
17,0.00032129243497627726
18,2.683809510781144e-07
19,0.0002192855526789092
20,2.9199344251189743e-06
21,0.0003457434941735333
22,3.937856354892172e-11
23,1.0782925131357642e-05
24,1.5223892706642925e-05
25,0.00040420032795285315
26,4.495006261227318e-06
27,1.3114620997213431e-06
28,1.8425291808608274e-06
29,5.9773957010160495e-05
30,0.0002318723520532259
31,0.012809097870679652
32,0.020888701790824606
33,1.9892057631937505e-06
34,1.664469779664233e-06
35,4.421259361443931e-05
36,1.4335988538671854e-07
37,1.0547478070713384e-08
38,2.078459871658103e-06
39,5.3840159547994756e-05
40,9.713053431943571e-08
41,0.005151546548928233
42,8.051176965810264e-06
43,6.645182668881486e-05
44,1.847191642090735e-07
45,0.03398002614023223
46,0.001004867289682032
47,1.1746728292745852e-06
48,6.95475112426647e-07
49,6.428276970818611e-05
50,1.9895318910597178e-05
51,1.6889799765923034e-08
52,1.793617869359453e-05
53,0.00044233126685526663
54,1.1105237110405944e-06
55,0.006304305594843724
56,7.857999213045236e-07
57,7.754581971516928e-08
58,4.646424790360768e-09
59,8.159282395858175e-07
60,2.0568481483194948e-08
61,1.3763065473151215e-05
62,9.929138276491164e-07
63,1.046019425215683e-07
64,0.00243629682303867
65,0.00013561902926732957
66,6.689993743592621e-07
67,2.1579010569631502e-05
68,0.0041837111641091435
69,3.6413831052996024e-05
70,2.290625601611662e-07
71,0.005299376556814518
72,0.0005251369270214168
73,0.0006404415047631575
74,1.689706172442815e-05
75,3.8742253138449227e-07
76,3.4228895813534436e-06
77,5.533573212097184e-05
78,3.3983553662023844e-05
79,5.708825471683446e-07
80,1.3460032045850916e-08
81,4.0218052207387234e-07
82,7.190508771358369e-08
83,1.7702844669855765e-07
84,0.01999696651743833
85,1.5103086777885651e-05
86,9.775664102795126e-05
87,2.999345521190371e-05
88,7.580592823623758e-07
89,7.644652144133887e-07
90,0.002149302088105992
91,1.1527221270620693e-07
92,2.928839682861648e-07
93,0.007126925437897671
94,6.584370378764987e-06
95,1.3991464224423056e-05
96,7.267465011608444e-07
97,0.04885824563596772
98,4.947923922141461e-07
99,1.918010877774376e-07
100,6.456306241961812e-05
101,3.552405656163838e-08
102,2.9095064093080368e-06
103,4.416397418811994e-07
104,3.1960284583351797e-05
105,0.00013868898804789655
106,3.860994976724372e-06
107,2.9785569349062655e-06
108,8.566656136244662e-05
109,2.4378392764345534e-07
110,2.906637847271994e-07
111,3.2611813711393706e-05
112,6.347219347496613e-07
113,3.4608077972612552e-06
114,1.4928378466188416e-07
115,2.1009153174660448e-07
116,3.54368107781316e-08
117,2.8357343229379954e-06
118,3.12125279399556e-06
119,5.548070134419574e-07
120,0.0005455962535731431
121,5.408981625508936e-07
122,6.050064660440579e-07
123,4.587882495610428e-06
124,1.9149758002196437e-05
125,0.001226168304586067
126,1.8206238138384234e-07
127,6.231226731450046e-09
128,1.004110674863596e-06
129,1.8105061046253837e-07
130,4.333065771986752e-05
131,2.181214959840656e-06
132,1.8048470870469136e-05
133,0.0004693067089520965
134,3.695467810977636e-05
135,1.3231256456433364e-06
136,0.0005783292845086196
137,5.12561716115964e-06
138,0.0002561293717460735
139,2.12236028732307e-06
140,2.2888849487614282e-07
141,2.720745335152303e-07
142,2.4296841240573206e-06
143,4.579401289810177e-06
144,0.00016340378870208856
145,5.727550813538993e-07
146,2.922569231385592e-06
147,2.3640487700009146e-07
148,0.008583563220059692
149,1.2541572765668813e-06
150,0.0009984170572724241
151,2.587416662925296e-08
152,0.001025480271540407
153,3.4051908404235344e-07
154,1.0037656275414228e-05
155,8.410858736469948e-06
156,6.105528374962431e-07
157,7.489238581190147e-07
158,0.0016320448799313724
159,1.1535684854266204e-05
160,1.7845542954604875e-07
161,0.00880066738170906
162,9.957086410830607e-06
163,3.60832524885189e-05
164,1.400689890896932e-06
165,7.165538184790223e-09
166,1.2292160799664438e-05
167,0.00019451801441174252
168,1.6523404141673778e-06
169,3.7751919961879173e-06
170,4.430113155529058e-05
171,1.21852667014488e-07
172,0.00046748117519934766
173,0.00038906299257065514
174,1.8028411123910918e-06
175,0.012143035393470164
176,0.0008450264419072355
177,0.00028161595452789946
178,0.00026128221108119793
179,2.2883772447660295e-07
180,3.414293512402249e-05
181,5.225252855781483e-07
182,9.908814856131574e-07
183,2.4702348625919514e-07
184,1.164617422135396e-06
185,0.00010255840002138471
186,0.00027972692848155867
187,3.290056276693265e-08
188,6.926758195877932e-07
189,3.6080544798145074e-05
190,0.00042562917116958546
191,2.4255968915173664e-07
192,1.536307521939052e-07
193,0.005998799746847448
194,1.2291212773887562e-06
195,1.4943901608510592e-06
196,7.378856498563088e-06
197,4.094235536519463e-05
198,7.721867096343837e-05
199,1.7378518947455065e-05
200,2.1406166012530785e-06
201,1.810844217899314e-05
202,0.00051938135024425
203,8.940865617307417e-07
204,0.00016059284575271014
205,2.449375783085035e-05
206,3.7027129896769196e-09
207,1.9510337891899296e-05
208,0.0011560296836074613
209,1.804408651102406e-07
210,0.0003504174315197525
211,6.114770777527832e-05
212,0.00018505833324273174
213,1.474632406838596e-07
214,0.002798986085883855
215,0.00024215022567685324
216,2.7368098884465763e-05
217,0.0011171161958569635
218,0.00015155120107346014
219,9.244760748957032e-06
220,1.7895711461153253e-05
221,1.5493144642953279e-06
222,1.296535870946515e-07
223,0.0351780846509813
224,6.49216545507589e-05
225,0.00045272806092123535
226,0.0006062820555754992
227,0.017225834785478466
