session_id,target
1,6.933757466219696e-06
2,3.7913804728256246e-07
3,4.114364043468586e-06
4,7.575126542631357e-08
5,2.1045038400312243e-05
6,6.541777342817269e-06
7,9.459543292546871e-07
8,0.0001017909932768759
9,2.7421984542041675e-07
10,0.00012419221643634266
11,0.00011136457546660952
12,2.6676629292838395e-07
13,1.2064177137334515e-06
14,0.0012539565602426733
15,0.00020382456349170088
16,3.282599688697522e-05
17,0.0022266172062845144
18,1.3516910772864585e-07
19,0.000709963742492372
20,1.801145479016242e-07
21,0.004187900816455977
22,2.4306605628021345e-10
23,1.192764431168769e-06
24,5.565400595147033e-06
25,0.0009758397738838884
26,5.92145997612418e-06
27,4.572847128801665e-06
28,3.622462692948235e-06
29,0.00023341494537624713
30,0.0019332035115128335
31,0.008632200957720368
32,0.012857014411489233
33,2.7045552145207096e-06
34,3.66616383108115e-07
35,0.00018496636091679401
36,4.891603633875991e-07
37,8.422167190430623e-09
38,2.126627598045383e-06
39,0.0004214746524575337
40,2.8262727456090663e-08
41,0.002377606096128699
42,1.4179194792639266e-06
43,5.122482973089697e-05
44,7.052520479604664e-08
45,0.22837345428580996
46,0.004739056836066734
47,5.985641581702489e-06
48,1.4405035714002416e-06
49,9.02471426390034e-05
50,4.918647855294384e-05
51,1.1317723402158439e-08
52,1.742661115698207e-06
53,0.0008939765228721725
54,2.1688688459885968e-06
55,0.009724630786177387
56,6.28131871616943e-07
57,7.219756663974221e-08
58,8.928397006084223e-09
59,1.0831432194662275e-06
60,3.350123719782537e-09
61,7.40169737225653e-05
62,2.446064580848882e-06
63,5.580263905506227e-08
64,0.003705546328263162
65,4.81663085704197e-05
66,4.573525649296694e-07
67,0.00010576201163041779
68,0.004027136938396978
69,9.094334226606126e-05
70,2.2184259051589082e-07
71,0.0157857871570721
72,0.0001982193703228002
73,0.00018461482068619028
74,8.59466731963088e-06
75,3.106970994955043e-07
76,4.8093884072523074e-06
77,0.0003922064661428957
78,0.000215943039605312
79,1.7363918152719442e-07
80,3.423085035946496e-08
81,4.236003425522388e-07
82,6.51194890642769e-08
83,1.3197023271585357e-07
84,0.2969698936099111
85,6.748733882316115e-05
86,2.2057636433963638e-05
87,0.0002642441616138176
88,1.5213157121233589e-06
89,6.406902640223562e-06
90,0.01188583104254705
91,2.863619088057929e-07
92,9.653718546054035e-08
93,0.05347058479984947
94,7.074802537746391e-06
95,1.589109164012078e-05
96,2.2678356749291305e-07
97,0.015153637503963294
98,3.216168411963043e-07
99,2.305473306016331e-08
100,7.536403686158225e-05
101,1.3181055832847877e-07
102,4.030008498150064e-06
103,3.87377887579111e-07
104,0.00027129814518182663
105,0.0003532027479476361
106,1.7740225798479635e-05
107,7.431345896226079e-07
108,0.0007025572720041021
109,2.2817231606327725e-07
110,3.3652295856017633e-07
111,1.278285453335264e-05
112,1.706368914837374e-06
113,2.136268150148593e-05
114,4.383822307860266e-08
115,1.1726287476292095e-07
116,6.607959608942164e-09
117,5.2822426957239866e-06
118,1.1029268720671063e-05
119,2.932882837082525e-06
120,0.001175442078362002
121,3.005270553447968e-07
122,5.106288049741574e-06
123,2.8268486884575945e-05
124,1.9138703019275436e-05
125,0.009441419185095038
126,4.439255363066595e-08
127,1.7357500953324266e-09
128,4.142199949933662e-06
129,8.729192016544036e-07
130,0.0003369966204203147
131,1.1848490995659165e-05
132,0.00015441301387666322
133,0.003317417996872709
134,3.148022372313319e-05
135,1.5373465231622485e-06
136,0.0011363298794623286
137,8.646709297460635e-06
138,0.00012301608171063957
139,2.3034819481779525e-06
140,3.6449943128682004e-07
141,9.414604484618028e-08
142,2.464454351510435e-05
143,1.5644139815068568e-05
144,0.00019100079350768472
145,4.77745259964407e-07
146,7.950947165099612e-06
147,9.960558659006401e-07
148,0.004059264284177213
149,3.5378368740537967e-06
150,0.004262462196967783
151,1.0723518522935119e-08
152,0.012163946698140405
153,7.404369844227098e-07
154,6.935731175059957e-05
155,0.00013368454948518981
156,5.10060251575458e-06
157,6.818558143426513e-07
158,0.010437081825458218
159,2.678676809477574e-06
160,8.692270081619069e-07
161,0.0036882551644477767
162,4.361000821144638e-06
163,0.0004030084394546347
164,4.132113415630106e-06
165,2.4173170206707315e-08
166,7.219753450473253e-05
167,0.0019697477370625195
168,4.227907431785053e-06
169,8.033155770906091e-06
170,4.952624885169262e-05
171,5.999482551858795e-07
172,0.00024462660990491467
173,0.0004621742731075685
174,4.496856143625861e-06
175,0.11749134674739108
176,0.006926875108574418
177,0.0008225594120854899
178,2.7039032399130792e-05
179,9.2657442493613e-08
180,3.539199677965754e-05
181,2.296326241196429e-06
182,7.850188163131683e-07
183,5.281586315060445e-07
184,1.4494216594196374e-06
185,0.0005947489590878488
186,0.0007987879126550928
187,1.0854133264708181e-07
188,3.3929194553427554e-07
189,7.597339952912682e-05
190,0.00499152457305259
191,1.0027717375480172e-06
192,1.3334278876509144e-06
193,0.0029718047259908015
194,4.486471202864429e-06
195,1.339654560611727e-06
196,7.384220729258828e-06
197,6.337187243379514e-05
198,0.0004321536533477145
199,3.0635475094514396e-05
200,1.7427729091289048e-06
201,5.483582798192489e-05
202,0.0037244235355543692
203,3.37668315459982e-07
204,5.0721963653767e-05
205,3.99089360009789e-05
206,1.5630925375390932e-08
207,0.00010718584076275939
